Precinct_ID	Settlement_type	District	Precinct	District_Name	Total_Voters	Turnout	Levan_Gachechiladze	Davit_Gamkrelidze	Shalva_Natelashvili	Mikheil_Saakashvili	Giorgi_Maisashvili	Irina_Sarishvili	Arkadi_Patarkatsishvili
24026	Rural	24	26	დმანისი	371	196	3	5	1	171	1	0	0
24027	Rural	24	27	დმანისი	44	34	3	0	5	18	0	0	8
24028	Rural	24	28	დმანისი	380	146	6	6	0	130	0	0	0
24029	Rural	24	29	დმანისი	597	286	9	2	3	256	0	0	4
24030	Rural	24	30	დმანისი	135	64	8	1	0	53	0	0	0
24031	Rural	24	31	დმანისი	214	44	4	1	0	38	0	0	0
24032	Rural	24	32	დმანისი	733	619	80	23	4	475	1	2	34
24033	Rural	24	33	დმანისი	125	16	3	1	0	12	0	0	0
24034	Rural	24	34	დმანისი	46	22	2	0	0	19	0	0	1
24035	Rural	24	35	დმანისი	362	53	5	0	5	41	0	0	2
24036	Rural	24	36	დმანისი	254	121	6	6	0	108	0	0	0
24037	Rural	24	37	დმანისი	212	120	2	2	0	115	0	0	0
24038	Rural	24	38	დმანისი	470	222	7	2	2	188	1	0	2
24039	Rural	24	39	დმანისი	678	343	7	1	0	332	0	0	0
24040	Rural	24	40	დმანისი	174	115	5	2	2	106	0	0	0
24041	Rural	24	41	დმანისი	68	46	18	3	1	23	0	0	1
24042	Rural	24	42	დმანისი	246	89	4	2	0	79	0	0	0
24043	Rural	24	43	დმანისი	845	457	12	1	1	441	0	0	0
24044	Rural	24	44	დმანისი	274	129	10	1	2	107	0	0	1
24045	Rural	24	45	დმანისი	279	138	5	3	1	123	0	2	0
24046	Rural	24	46	დმანისი	466	157	2	2	1	143	0	0	7
24047	Rural	24	47	დმანისი	388	220	6	7	1	204	0	0	0
25001	Small (<5K)	25	1	წალკა	1137	274	60	6	13	140	0	0	22
25002	Small (<5K)	25	2	წალკა	1219	190	49	3	8	66	0	0	18
25003	Small (<5K)	25	3	წალკა	909	140	51	4	10	42	0	0	7
25004	Rural	25	4	წალკა	772	104	28	5	27	30	0	0	11
25005	Rural	25	5	წალკა	266	58	16	1	5	33	0	0	1
25006	Rural	25	6	წალკა	246	123	23	0	14	75	0	0	0
25007	Rural	25	7	წალკა	49	41	20	1	3	16	0	0	1
25008	Rural	25	8	წალკა	565	278	31	2	16	208	0	0	20
25009	Rural	25	9	წალკა	59	33	7	1	4	20	0	0	1
25010	Rural	25	10	წალკა	289	151	4	15	1	124	0	0	2
25011	Rural	25	11	წალკა	139	64	4	7	0	52	0	0	0
25012	Rural	25	12	წალკა	214	77	4	6	1	62	0	0	4
25013	Rural	25	13	წალკა	1053	112	11	3	2	84	0	0	2
25014	Rural	25	14	წალკა	155	26	8	0	1	15	0	0	2
25015	Rural	25	15	წალკა	526	99	42	1	6	47	0	0	3
25016	Rural	25	16	წალკა	308	96	36	5	3	42	0	2	3
25017	Rural	25	17	წალკა	587	100	32	3	4	54	0	0	7
25018	Rural	25	18	წალკა	335	94	37	4	9	37	0	0	7
25019	Rural	25	19	წალკა	180	34	5	0	5	23	0	1	0
25020	Rural	25	20	წალკა	631	343	1	0	2	339	0	0	0
25021	Rural	25	21	წალკა	269	157	11	0	1	144	1	0	0
25022	Rural	25	22	წალკა	345	220	0	0	0	0	0	0	0
25023	Rural	25	23	წალკა	422	29	5	0	5	17	0	0	1
25024	Rural	25	24	წალკა	67	8	0	0	0	8	0	0	0
25025	Rural	25	25	წალკა	575	572	6	47	0	501	0	0	4
25026	Rural	25	26	წალკა	673	116	13	2	4	60	0	0	2
25027	Rural	25	27	წალკა	853	324	12	62	0	235	0	0	2
25028	Rural	25	28	წალკა	366	342	5	10	0	322	0	0	0
25029	Rural	25	29	წალკა	702	600	93	5	13	475	0	0	14
25030	Rural	25	30	წალკა	739	163	38	4	5	98	0	3	15
25031	Rural	25	31	წალკა	561	323	18	57	1	241	1	1	2
25032	Rural	25	32	წალკა	517	193	38	15	5	121	0	1	13
25033	Rural	25	33	წალკა	697	68	7	9	0	51	0	0	0
25034	Rural	25	34	წალკა	1026	703	28	135	0	535	0	0	3
25035	Rural	25	35	წალკა	489	290	8	67	0	208	0	0	7
25036	Rural	25	36	წალკა	300	191	12	59	2	102	0	0	8
25037	Rural	25	37	წალკა	1555	245	31	1	5	173	0	0	0
25038	Rural	25	38	წალკა	444	422	17	2	0	401	0	0	2
25039	Rural	25	39	წალკა	917	520	49	167	5	295	0	0	2
25040	Rural	25	40	წალკა	400	304	35	0	11	254	0	0	0
25041	Rural	25	41	წალკა	154	90	15	0	6	62	0	0	0
25042	Rural	25	42	წალკა	552	393	0	70	0	317	0	0	6
25043	Rural	25	43	წალკა	356	227	18	28	1	162	0	0	8
25044	Rural	25	44	წალკა	82	40	0	10	0	28	0	0	0
25045	Rural	25	45	წალკა	329	175	5	54	2	100	0	0	8
26001	Small (<5K)	26	1	თეთრიწყარო	1406	451	114	24	53	179	6	0	61
26002	Small (<5K)	26	2	თეთრიწყარო	918	306	75	17	28	147	1	3	30
26003	Small (<5K)	26	3	თეთრიწყარო	1400	338	81	11	29	151	2	1	44
26004	Small (<5K)	26	4	თეთრიწყარო	563	399	51	9	24	292	0	0	23
26005	Small (<5K)	26	5	თეთრიწყარო	897	799	126	18	50	598	3	2	2
26006	Small (<5K)	26	6	თეთრიწყარო	887	362	70	13	75	180	0	2	16
26007	Rural	26	7	თეთრიწყარო	231	97	30	2	11	48	1	1	2
26008	Rural	26	8	თეთრიწყარო	1137	967	96	12	33	758	1	1	51
26009	Rural	26	9	თეთრიწყარო	585	353	60	24	18	203	0	2	23
26010	Rural	26	10	თეთრიწყარო	578	530	137	80	49	213	0	0	41
26011	Rural	26	11	თეთრიწყარო	647	605	127	11	19	378	0	1	65
26012	Rural	26	12	თეთრიწყარო	919	525	90	82	66	243	4	0	29
26013	Rural	26	13	თეთრიწყარო	240	230	6	2	5	217	0	0	0
26014	Rural	26	14	თეთრიწყარო	177	177	16	17	15	123	0	0	8
26015	Rural	26	15	თეთრიწყარო	858	808	26	35	44	686	2	1	7
26016	Rural	26	16	თეთრიწყარო	153	116	25	3	6	74	0	0	4
26017	Rural	26	17	თეთრიწყარო	380	280	49	23	8	153	0	0	46
26018	Rural	26	18	თეთრიწყარო	313	183	22	6	20	124	1	0	8
26019	Rural	26	19	თეთრიწყარო	279	77	7	4	4	56	1	0	2
26020	Rural	26	20	თეთრიწყარო	416	213	107	21	24	52	1	0	9
26021	Rural	26	21	თეთრიწყარო	75	75	11	3	4	46	0	0	7
26022	Rural	26	22	თეთრიწყარო	851	374	8	20	7	330	9	0	0
26023	Rural	26	23	თეთრიწყარო	324	283	57	2	2	218	0	0	1
26024	Rural	26	24	თეთრიწყარო	62	9	11	2	3	46	0	0	0
26025	Rural	26	25	თეთრიწყარო	319	172	33	10	15	89	1	2	21
26026	Rural	26	26	თეთრიწყარო	154	141	7	0	0	122	0	0	0
26027	Rural	26	27	თეთრიწყარო	394	345	2	10	9	321	0	0	3
26028	Rural	26	28	თეთრიწყარო	336	232	121	13	12	53	0	1	32
26029	Rural	26	29	თეთრიწყარო	311	158	37	9	12	94	0	0	12
26030	Rural	26	30	თეთრიწყარო	120	89	18	11	16	33	0	0	11
26031	Rural	26	31	თეთრიწყარო	159	80	2	5	5	60	0	0	1
26032	Rural	26	32	თეთრიწყარო	62	53	0	0	0	53	0	0	0
26033	Rural	26	33	თეთრიწყარო	505	59	3	1	3	45	0	0	6
26034	Rural	26	34	თეთრიწყარო	158	80	30	8	3	20	0	0	13
26035	Rural	26	35	თეთრიწყარო	127	12	0	1	1	10	0	0	0
26036	Rural	26	36	თეთრიწყარო	210	210	44	14	86	56	0	0	10
26037	Rural	26	37	თეთრიწყარო	214	187	9	2	19	157	0	0	0
26038	Rural	26	38	თეთრიწყარო	378	361	23	19	32	265	2	3	11
26039	Rural	26	39	თეთრიწყარო	85	58	23	2	4	27	0	0	1
26040	Rural	26	40	თეთრიწყარო	387	171	55	3	41	61	0	0	8
26041	Rural	26	41	თეთრიწყარო	176	85	26	5	16	24	0	0	7
19001	Small (<5K)	19	1	თიანეთი	1240	542	85	18	155	248	4	2	24
19002	Small (<5K)	19	2	თიანეთი	1175	576	101	23	119	255	6	1	32
19003	Small (<5K)	19	3	თიანეთი	426	260	74	11	68	82	0	1	18
19004	Rural	19	4	თიანეთი	273	157	25	5	57	58	0	1	11
19005	Rural	19	5	თიანეთი	312	164	17	2	32	97	0	0	12
19006	Rural	19	6	თიანეთი	213	144	10	3	15	108	0	0	5
19007	Rural	19	7	თიანეთი	140	92	7	5	9	66	0	0	5
19008	Rural	19	8	თიანეთი	591	329	43	8	53	208	0	0	13
19009	Rural	19	9	თიანეთი	689	351	25	3	176	130	0	0	11
19010	Rural	19	10	თიანეთი	242	125	3	4	52	58	0	0	5
19011	Rural	19	11	თიანეთი	718	455	57	9	172	177	1	0	33
19012	Rural	19	12	თიანეთი	995	530	72	23	92	273	4	0	60
19013	Rural	19	13	თიანეთი	282	221	27	8	46	79	1	0	59
19014	Rural	19	14	თიანეთი	315	174	18	2	59	59	1	0	33
19015	Rural	19	15	თიანეთი	404	252	39	26	64	77	0	1	39
19016	Rural	19	16	თიანეთი	621	376	34	16	95	210	0	0	16
19017	Rural	19	17	თიანეთი	684	365	51	10	144	126	1	0	21
19018	Rural	19	18	თიანეთი	234	143	13	2	56	65	0	0	7
19019	Rural	19	19	თიანეთი	829	479	72	9	165	180	2	0	58
19020	Small (<5K)	19	20	თიანეთი	1087	500	75	23	134	237	6	0	25
27001	Small-Medium(5-15K)	27	1	მცხეთა	1431	1022	368	39	64	421	4	0	66
27002	Small-Medium(5-15K)	27	2	მცხეთა	947	676	153	45	71	335	1	1	43
27003	Small-Medium(5-15K)	27	3	მცხეთა	1321	753	231	41	69	280	4	1	63
27004	Small-Medium(5-15K)	27	4	მცხეთა	1156	676	302	32	87	118	4	1	87
27005	Small-Medium(5-15K)	27	5	მცხეთა	1205	663	228	27	147	170	6	2	40
27006	Rural	27	6	მცხეთა	2045	1857	518	50	145	956	6	0	115
27007	Rural	27	7	მცხეთა	1253	785	116	11	52	406	4	0	173
27008	Rural	27	8	მცხეთა	1120	529	55	5	66	297	2	2	64
27009	Rural	27	9	მცხეთა	1271	1147	127	15	55	851	1	0	66
27010	Rural	27	10	მცხეთა	982	509	72	8	41	347	2	2	35
27011	Rural	27	11	მცხეთა	1450	1308	167	13	225	829	2	1	28
27012	Rural	27	12	მცხეთა	1198	877	85	0	46	707	0	0	18
27013	Rural	27	13	მცხეთა	1510	1027	189	21	160	560	11	0	30
27014	Rural	27	14	მცხეთა	1704	950	114	12	247	468	4	0	72
27015	Rural	27	15	მცხეთა	1064	1022	100	4	103	651	1	5	102
27016	Rural	27	16	მცხეთა	1665	892	106	8	220	501	2	1	20
27017	Rural	27	17	მცხეთა	480	267	46	6	41	90	2	0	65
27018	Rural	27	18	მცხეთა	1175	702	105	15	218	144	3	1	181
27019	Rural	27	19	მცხეთა	1604	875	180	13	331	274	5	0	64
27020	Rural	27	20	მცხეთა	772	494	63	11	111	227	1	1	73
27021	Rural	27	21	მცხეთა	130	83	12	0	17	53	0	0	1
27022	Rural	27	22	მცხეთა	1371	789	152	18	107	387	0	1	44
27023	Rural	27	23	მცხეთა	896	477	101	18	144	195	2	0	14
27024	Rural	27	24	მცხეთა	1842	1456	321	26	171	806	10	2	73
27025	Rural	27	25	მცხეთა	547	349	104	5	101	96	3	0	35
27026	Rural	27	26	მცხეთა	1129	744	182	21	192	233	6	1	99
27027	Rural	27	27	მცხეთა	444	272	90	3	75	77	1	1	23
27028	Rural	27	28	მცხეთა	148	102	15	4	20	51	0	0	10
27029	Rural	27	29	მცხეთა	1071	639	109	11	90	175	7	1	227
27030	Rural	27	30	მცხეთა	966	816	60	3	71	667	0	0	4
27034	Rural	27	34	მცხეთა	1202	909	221	17	40	610	5	0	14
27035	Rural	27	35	მცხეთა	666	464	100	14	65	217	2	0	41
28001	Small-Medium(5-15K)	28	1	დუშეთი	1466	689	185	28	213	179	0	1	56
28002	Small-Medium(5-15K)	28	2	დუშეთი	1324	632	201	13	210	165	10	2	26
28003	Small-Medium(5-15K)	28	3	დუშეთი	1402	629	152	10	290	132	0	0	37
28004	Rural	28	4	დუშეთი	832	326	45	1	216	42	3	0	17
28005	Rural	28	5	დუშეთი	204	75	9	2	34	21	0	0	7
28006	Rural	28	6	დუშეთი	123	34	8	0	12	11	0	0	2
28007	Rural	28	7	დუშეთი	1072	458	74	8	244	106	0	0	12
28008	Rural	28	8	დუშეთი	429	185	17	0	120	46	0	0	2
28009	Rural	28	9	დუშეთი	503	279	56	1	141	63	1	1	14
28010	Rural	28	10	დუშეთი	651	337	48	3	206	61	0	0	18
28011	Rural	28	11	დუშეთი	88	46	5	0	26	13	0	0	0
28012	Rural	28	12	დუშეთი	923	495	20	2	325	91	3	0	10
28013	Rural	28	13	დუშეთი	605	247	9	5	112	97	0	1	3
28014	Rural	28	14	დუშეთი	484	243	17	13	136	61	1	1	13
28015	Rural	28	15	დუშეთი	176	196	18	3	68	100	0	0	3
28016	Rural	28	16	დუშეთი	266	112	21	0	39	45	0	1	6
28017	Rural	28	17	დუშეთი	225	121	30	0	51	37	0	0	3
28018	Rural	28	18	დუშეთი	459	236	24	1	108	92	0	0	7
28019	Rural	28	19	დუშეთი	363	200	35	1	91	45	0	0	25
28020	Rural	28	20	დუშეთი	189	84	11	0	41	29	0	0	4
28021	Rural	28	21	დუშეთი	945	497	30	2	272	181	0	0	8
28022	Rural	28	22	დუშეთი	218	119	16	1	21	74	0	0	7
28023	Rural	28	23	დუშეთი	206	116	11	0	19	82	1	0	2
28024	Rural	28	24	დუშეთი	140	140	10	6	68	53	1	1	1
28025	Rural	28	25	დუშეთი	523	309	21	2	170	110	0	0	4
28026	Rural	28	26	დუშეთი	254	150	6	1	59	78	0	0	5
28027	Rural	28	27	დუშეთი	82	48	9	0	18	20	0	0	1
28028	Rural	28	28	დუშეთი	38	26	7	0	5	13	0	0	1
28029	Rural	28	29	დუშეთი	335	169	40	5	79	31	0	0	13
28030	Rural	28	30	დუშეთი	250	115	16	0	69	25	0	0	5
28031	Rural	28	31	დუშეთი	357	157	27	6	82	32	0	0	4
28032	Rural	28	32	დუშეთი	89	89	21	1	33	23	0	1	9
28033	Rural	28	33	დუშეთი	101	79	11	1	30	29	5	0	1
28035	Rural	28	35	დუშეთი	665	280	31	4	200	39	0	1	5
28036	Rural	28	36	დუშეთი	433	188	12	2	82	84	0	0	5
28037	Rural	28	37	დუშეთი	867	528	85	5	231	133	3	0	63
28038	Rural	28	38	დუშეთი	435	186	36	2	82	61	0	0	4
28039	Rural	28	39	დუშეთი	701	441	115	6	174	92	1	0	44
28040	Rural	28	40	დუშეთი	340	340	47	2	123	120	0	0	48
28041	Rural	28	41	დუშეთი	349	258	70	10	27	144	1	1	1
28042	Rural	28	42	დუშეთი	146	72	11	2	14	36	0	0	1
28043	Rural	28	43	დუშეთი	174	72	8	1	18	43	0	0	0
28044	Rural	28	44	დუშეთი	469	261	29	2	162	57	0	0	10
28045	Rural	28	45	დუშეთი	270	155	33	6	67	32	0	0	16
28046	Rural	28	46	დუშეთი	106	73	10	1	23	30	0	0	6
28047	Rural	28	47	დუშეთი	1204	523	105	10	314	60	3	2	23
28048	Rural	28	48	დუშეთი	338	237	23	5	91	81	1	1	34
28049	Rural	28	49	დუშეთი	1382	635	105	6	262	209	5	1	41
28050	Rural	28	50	დუშეთი	160	91	10	1	36	43	0	0	0
28051	Rural	28	51	დუშეთი	75	49	6	0	21	17	0	0	3
28052	Small-Medium(5-15K)	28	52	დუშეთი	762	392	95	7	203	55	1	1	24
28053	Rural	28	53	დუშეთი	1104	512	49	11	298	92	2	1	52
29001	Small (<5K)	29	1	ყაზბეგი	1643	604	286	42	57	139	2	0	46
29002	Rural	29	2	ყაზბეგი	529	297	84	6	13	172	0	1	11
29003	Rural	29	3	ყაზბეგი	751	290	148	23	38	65	2	0	11
29004	Rural	29	4	ყაზბეგი	378	103	40	5	10	47	0	0	1
29005	Rural	29	5	ყაზბეგი	639	228	89	14	21	92	1	0	9
29006	Rural	29	6	ყაზბეგი	1126	363	204	21	25	93	1	0	14
29007	Rural	29	7	ყაზბეგი	762	298	112	20	46	108	0	0	9
29008	Rural	29	8	ყაზბეგი	239	85	12	5	19	47	0	0	2
29009	Rural	29	9	ყაზბეგი	86	47	12	3	1	29	1	1	0
29010	Rural	29	10	ყაზბეგი	115	45	14	5	2	23	0	0	0
30001	Medium (15-40K)	30	1	კასპი	1497	767	304	20	81	222	3	0	102
30002	Medium (15-40K)	30	2	კასპი	1539	654	223	16	71	176	5	0	90
30003	Medium (15-40K)	30	3	კასპი	1500	765	240	18	121	200	2	0	162
30004	Medium (15-40K)	30	4	კასპი	1487	821	339	27	57	224	4	2	79
30005	Medium (15-40K)	30	5	კასპი	1461	755	259	15	75	216	3	2	133
30006	Rural	30	6	კასპი	701	300	45	7	10	208	0	0	22
30007	Rural	30	7	კასპი	1265	820	59	4	80	644	0	0	10
30008	Rural	30	8	კასპი	1368	842	131	3	70	628	1	0	9
30009	Rural	30	9	კასპი	1334	756	208	21	103	285	7	0	72
30010	Rural	30	10	კასპი	745	339	103	7	38	162	0	0	21
30011	Rural	30	11	კასპი	672	469	77	5	29	341	0	0	14
30012	Rural	30	12	კასპი	627	627	166	10	65	360	4	0	22
30013	Rural	30	13	კასპი	1896	1058	329	31	129	473	8	1	74
30014	Rural	30	14	კასპი	181	123	29	2	13	72	0	0	5
30015	Rural	30	15	კასპი	1454	1203	324	63	73	733	0	0	10
30016	Rural	30	16	კასპი	1048	662	130	8	70	378	3	0	23
30017	Rural	30	17	კასპი	1382	779	213	15	118	310	2	2	80
30018	Rural	30	18	კასპი	701	376	71	16	43	231	1	1	10
30019	Rural	30	19	კასპი	395	325	47	4	39	223	0	0	10
30020	Rural	30	20	კასპი	744	576	50	2	0	524	0	0	0
30021	Rural	30	21	კასპი	1335	1162	117	32	106	894	0	1	12
30022	Rural	30	22	კასპი	1823	1348	356	24	43	893	6	2	24
30023	Rural	30	23	კასპი	419	290	69	6	58	97	0	1	56
30024	Rural	30	24	კასპი	1279	1040	169	112	203	390	86	0	80
30025	Rural	30	25	კასპი	664	665	30	3	25	601	1	0	0
30026	Rural	30	26	კასპი	903	584	42	1	8	526	0	0	2
30027	Rural	30	27	კასპი	607	346	50	7	115	140	2	0	22
30028	Rural	30	28	კასპი	760	486	109	4	119	205	2	2	41
30029	Rural	30	29	კასპი	1581	840	330	10	130	227	5	1	75
30030	Rural	30	30	კასპი	579	282	76	5	47	138	1	0	10
30031	Rural	30	31	კასპი	1423	772	186	18	92	422	2	1	28
30032	Medium (15-40K)	30	32	კასპი	1543	1136	299	7	69	741	3	0	17
30033	Medium (15-40K)	30	33	კასპი	1510	806	313	12	95	211	4	2	120
30034	Medium (15-40K)	30	34	კასპი	1484	846	210	23	109	347	5	2	144
31001	Small (<5K)	31	1	ახალგორი	1303	699	100	11	61	444	2	0	36
31002	Rural	31	2	ახალგორი	427	352	16	5	20	304	0	0	2
31003	Rural	31	3	ახალგორი	258	157	29	5	16	104	0	0	3
31004	Rural	31	4	ახალგორი	44	33	6	7	1	19	0	0	0
31005	Rural	31	5	ახალგორი	175	130	9	4	17	97	0	0	1
31006	Rural	31	6	ახალგორი	123	78	5	1	2	67	0	0	0
31007	Rural	31	7	ახალგორი	388	232	31	12	28	145	0	0	13
31008	Rural	31	8	ახალგორი	66	47	8	1	14	19	0	0	5
31009	Rural	31	9	ახალგორი	212	190	22	7	29	120	1	0	11
31010	Rural	31	10	ახალგორი	419	307	16	16	41	218	0	1	15
31011	Rural	31	11	ახალგორი	806	540	67	5	81	333	0	2	10
31012	Rural	31	12	ახალგორი	180	113	14	6	18	71	2	0	2
31013	Rural	31	13	ახალგორი	453	268	37	10	24	167	0	0	25
31014	Rural	31	14	ახალგორი	72	46	12	2	4	27	0	0	0
31015	Rural	31	15	ახალგორი	229	142	18	5	20	91	0	0	8
31016	Rural	31	16	ახალგორი	63	58	8	1	2	46	0	0	1
31017	Rural	31	17	ახალგორი	65	64	5	4	3	52	0	0	0
31018	Rural	31	18	ახალგორი	125	96	10	5	10	64	0	0	7
31019	Small (<5K)	31	19	ახალგორი	845	509	75	7	46	311	0	0	28
32001	Medium-Large(40-100K)	32	1	გორი	1553	725	195	18	59	309	7	2	84
32002	Medium-Large(40-100K)	32	2	გორი	1739	1073	166	32	63	711	4	3	60
32003	Medium-Large(40-100K)	32	3	გორი	1363	692	220	31	51	298	8	4	46
32004	Medium-Large(40-100K)	32	4	გორი	1661	1144	339	23	32	701	0	0	0
32005	Medium-Large(40-100K)	32	5	გორი	1546	694	226	32	58	244	14	3	55
32006	Medium-Large(40-100K)	32	6	გორი	1545	784	268	40	76	289	7	6	57
32007	Medium-Large(40-100K)	32	7	გორი	1224	667	0	0	0	0	0	0	0
32008	Medium-Large(40-100K)	32	8	გორი	1205	776	221	41	37	376	6	1	37
32009	Medium-Large(40-100K)	32	9	გორი	1439	762	210	37	71	313	4	0	70
32010	Medium-Large(40-100K)	32	10	გორი	1484	756	268	40	58	266	7	1	60
32011	Medium-Large(40-100K)	32	11	გორი	1346	688	214	38	57	274	11	0	52
32012	Medium-Large(40-100K)	32	12	გორი	1389	831	1	1	1	1	1	1	1
