Prec_ID	Settype	District_name	District	Precint	Attached	Total_Voters	Special_voters	Turnout12	Turnout17	Turnout	Free_georgia	NDP	UNM	Just_georgia	CDM	Popular_movement	Freedom_Zviadi	Georgian_troupe	New_rights	Peoples_party	Kostava_society	Future_georgia	Georgian_workers	Labor	Sportsmens_union	GDC	Annulled
13005	Rural	სიღნაღის	13	5		893	6	240	530	630	0	0	207	1	17	1	0	0	0	0	0	0	0	4	0	381	18
13006	Rural	სიღნაღის	13	6		797	5	185	351	413	0	0	177	1	9	1	0	0	2	0	0	0	0	7	0	205	11
13007	Rural	სიღნაღის	13	7		1290	9	285	640	767	0	1	350	1	14	0	0	0	1	0	0	0	0	14	2	372	12
13008	Rural	სიღნაღის	13	8		1268	5	297	683	838	0	2	381	2	11	0	1	0	2	0	0	0	0	16	0	405	18
13009	Small-Medium(5-15K)	სიღნაღის	13	9		1353	6	375	707	796	1	0	462	3	9	1	0	1	5	1	0	1	0	7	1	285	18
13010	Small-Medium(5-15K)	სიღნაღის	13	10		1370	8	316	778	917	1	0	357	2	22	1	0	0	16	1	0	0	0	16	2	481	17
13011	Small-Medium(5-15K)	სიღნაღის	13	11		1318	7	381	744	858	2	2	361	2	11	0	0	0	5	0	0	0	0	20	0	438	17
13012	Rural	სიღნაღის	13	12		1456	1	416	814	965	3	0	401	0	7	0	0	0	0	0	0	0	0	38	0	499	17
13013	Rural	სიღნაღის	13	13		1415	6	0	0	970	2	0	438	0	7	0	0	0	1	2	0	0	0	7	1	487	25
13014	Rural	სიღნაღის	13	14		1186	2	432	706	818	1	0	517	1	17	0	0	0	6	0	1	0	0	7	1	243	23
13015	Rural	სიღნაღის	13	15		1021	4	333	666	756	0	0	560	0	7	0	0	1	3	0	0	0	0	8	0	177	0
13016	Rural	სიღნაღის	13	16		232	76	100	201	217	0	1	168	1	13	0	0	0	1	0	0	0	0	0	0	30	3
13017	Rural	სიღნაღის	13	17		957	4	269	596	674	0	0	293	0	5	2	0	0	1	1	2	0	0	2	0	351	17
13018	Rural	სიღნაღის	13	18		824	6	324	536	606	2	1	275	1	2	0	0	0	7	0	0	0	0	2	2	302	12
13019	Rural	სიღნაღის	13	19		289	7	112	189	201	1	0	88	1	1	0	0	0	1	0	0	0	0	1	0	105	3
13020	Rural	სიღნაღის	13	20		191	32	103	149	159	0	0	93	0	6	0	0	0	0	0	0	0	0	2	0	52	6
13021	Rural	სიღნაღის	13	21		912	4	353	620	681	0	1	209	0	13	0	0	0	5	0	0	0	0	4	1	436	12
13022	Rural	სიღნაღის	13	22		1459	2	289	734	945	0	1	382	5	36	1	1	0	5	0	0	0	0	12	2	476	23
13023	Rural	სიღნაღის	13	23		667	2	218	420	478	1	0	221	0	19	0	0	0	5	0	0	0	0	26	0	204	2
13024	Rural	სიღნაღის	13	24		489	7	120	267	303	0	1	180	1	1	0	0	0	0	0	0	0	0	3	0	110	7
13025	Rural	სიღნაღის	13	25		226	3	105	153	159	0	0	102	1	0	0	0	0	0	0	0	0	0	0	0	54	2
13026	Rural	სიღნაღის	13	26		858	6	202	484	597	0	0	259	0	6	0	0	0	0	0	0	0	0	3	0	307	22
13027	Rural	სიღნაღის	13	27		435	4	159	297	321	3	2	178	2	11	0	0	0	4	0	0	0	0	1	1	108	11
13028	Rural	სიღნაღის	13	28		943	4	221	567	624	0	0	191	1	8	1	0	0	2	0	0	0	0	12	0	392	17
13029	Rural	სიღნაღის	13	29		1498	32	287	749	1036	0	2	367	3	13	0	0	0	1	0	0	0	0	11	1	599	39
13030	Small-Medium(5-15K)	სიღნაღის	13	30		962	10	277	584	676	0	0	359	2	6	0	2	0	3	0	0	0	0	8	0	286	10
13031	Rural	სიღნაღის	13	31		1232	4	234	639	865	1	0	355	1	19	0	0	0	3	0	0	0	0	8	0	435	41
13032	Rural	სიღნაღის	13	32		896	10	301	579	658	1	2	268	1	15	0	0	0	1	0	0	2	0	9	0	343	16
13033	Rural	სიღნაღის	13	33		650	6	236	398	456	0	2	173	0	4	0	0	0	0	0	0	0	0	6	0	256	15
13034	Rural	სიღნაღის	13	34		823	7	257	510	612	0	2	300	0	11	0	0	0	0	0	0	0	0	7	0	276	16
13035	Small-Medium(5-15K)	სიღნაღის	13	35		622	8	214	375	413	3	1	167	0	9	0	0	1	3	0	0	0	0	8	0	210	11
14001	Small-Medium(5-15K)	დედოფლისწყაროს	14	1		1439	9	274	688	803	2	0	347	2	15	0	0	0	2	0	0	0	0	6	0	412	17
14002	Small-Medium(5-15K)	დედოფლისწყაროს	14	2		1459	5	354	714	797	0	1	348	0	13	0	0	0	0	0	0	0	2	8	0	393	32
14003	Small-Medium(5-15K)	დედოფლისწყაროს	14	3		1383	87	252	761	932	3	0	389	1	14	0	2	1	3	0	0	0	0	8	0	478	33
14004	Rural	დედოფლისწყაროს	14	4		1331	2	329	706	883	0	0	353	0	15	0	0	0	3	0	0	1	0	8	0	474	29
14005	Rural	დედოფლისწყაროს	14	5		934	4	296	612	681	3	0	313	0	1	0	0	0	0	0	0	0	0	5	1	331	25
14006	Rural	დედოფლისწყაროს	14	6		1143	2	313	600	697	1	0	283	2	17	0	0	0	10	0	0	0	2	13	1	340	28
14007	Rural	დედოფლისწყაროს	14	7		1203	82	281	563	691	0	0	340	0	7	0	0	4	0	0	0	1	0	6	1	319	13
14008	Rural	დედოფლისწყაროს	14	8		1037	5	508	584	711	1	2	313	2	11	0	0	0	1	0	0	0	0	9	0	355	17
14009	Rural	დედოფლისწყაროს	14	9		1081	5	294	649	737	0	1	380	3	20	0	0	1	0	0	0	1	0	13	0	295	23
14010	Rural	დედოფლისწყაროს	14	10		481	1	171	331	372	0	0	172	0	10	0	0	0	1	0	0	0	0	2	0	181	6
14011	Rural	დედოფლისწყაროს	14	11		1153	1	325	723	796	2	0	391	0	13	0	0	0	2	0	1	0	0	6	0	361	18
14012	Rural	დედოფლისწყაროს	14	12		1267	5	318	706	808	2	1	342	3	15	0	0	0	2	0	0	1	0	8	2	400	31
14013	Rural	დედოფლისწყაროს	14	13		806	6	213	455	503	4	0	204	0	9	0	0	0	0	1	0	0	0	13	0	264	8
14014	Rural	დედოფლისწყაროს	14	14		1076	1	290	550	651	1	0	132	0	7	0	1	0	2	0	1	0	0	7	1	484	15
14015	Rural	დედოფლისწყაროს	14	15		714	66	218	350	385	1	0	141	0	5	0	0	0	0	0	0	0	0	6	1	215	16
14016	Rural	დედოფლისწყაროს	14	16		1148	36	318	613	674	0	0	424	0	14	1	0	0	2	0	0	0	0	3	0	213	16
14017	Rural	დედოფლისწყაროს	14	17		511	31	138	294	318	0	1	269	0	4	0	0	0	1	0	0	0	0	1	0	35	7
14018	Rural	დედოფლისწყაროს	14	18		380	33	130	260	275	0	0	263	0	1	0	0	0	1	0	0	0	0	0	0	10	0
14019	Small-Medium(5-15K)	დედოფლისწყაროს	14	19		1273	8	196	525	765	5	2	287	0	15	0	0	0	2	0	0	0	0	7	0	423	24
14020	Small-Medium(5-15K)	დედოფლისწყაროს	14	20		844	7	221	466	542	2	2	253	0	14	0	0	0	0	0	0	0	0	3	1	258	9
14021	Rural	დედოფლისწყაროს	14	21		650	8	173	348	412	0	0	243	2	9	0	0	0	1	0	0	0	0	7	0	141	8
14022	Rural	დედოფლისწყაროს	14	22		825	10	160	370	450	1	1	250	0	5	0	0	1	1	0	0	0	0	0	0	158	33
14023	Rural	დედოფლისწყაროს	14	23		993	12	190	413	451	0	2	128	0	3	0	0	0	1	0	1	0	0	6	0	300	10
15001	Small-Medium(5-15K)	ლაგოდეხის	15	1		1619	9	361	766	891	3	1	380	6	17	2	0	0	7	1	2	0	0	9	1	441	21
15002	Small-Medium(5-15K)	ლაგოდეხის	15	2		1551	8	362	811	945	6	1	411	2	18	0	1	0	5	0	0	0	0	10	0	472	19
15003	Small-Medium(5-15K)	ლაგოდეხის	15	3		1479	11	367	767	856	5	1	270	3	12	0	0	0	30	0	0	1	0	8	0	515	11
15004	Rural	ლაგოდეხის	15	4		705	118	287	508	589	0	1	350	1	25	0	0	0	1	0	0	0	0	12	0	183	16
15005	Rural	ლაგოდეხის	15	5		1463	4	376	802	954	0	0	418	6	38	0	0	0	1	0	0	1	0	18	2	455	14
15006	Rural	ლაგოდეხის	15	6		1102	5	242	553	640	0	1	346	4	22	0	0	0	3	1	0	0	0	10	0	236	17
15007	Rural	ლაგოდეხის	15	7		939	7	294	553	658	0	0	404	1	31	1	0	0	7	0	0	0	0	6	0	188	18
15008	Rural	ლაგოდეხის	15	8		1168	47	312	675	778	1	0	535	4	53	0	0	0	0	0	0	0	0	7	0	153	24
15009	Rural	ლაგოდეხის	15	9		781	2	300	518	562	1	0	327	0	13	1	0	0	2	0	0	0	0	10	2	199	7
15010	Rural	ლაგოდეხის	15	10		1296	1	379	734	822	2	2	330	1	22	0	0	0	1	0	0	1	0	11	1	426	25
15011	Rural	ლაგოდეხის	15	11		876	6	315	505	580	1	0	344	0	20	0	0	1	0	0	0	0	0	15	0	185	14
15012	Rural	ლაგოდეხის	15	12		560	6	206	369	394	0	0	242	1	14	0	1	0	0	0	0	0	0	4	0	125	7
15013	Rural	ლაგოდეხის	15	13		1360	4	350	850	946	0	2	478	4	13	0	0	0	1	1	0	0	0	6	0	409	32
15014	Rural	ლაგოდეხის	15	14		1585	9	343	834	1017	1	1	404	0	12	1	1	0	5	0	0	0	0	10	0	557	24
15015	Rural	ლაგოდეხის	15	15		1227	7	219	566	802	0	1	392	3	14	0	0	0	6	0	0	0	0	6	0	365	15
15016	Rural	ლაგოდეხის	15	16		1552	42	390	827	980	0	0	445	0	24	1	0	0	3	0	0	0	1	15	0	446	42
15017	Rural	ლაგოდეხის	15	17		749	1	179	449	495	0	1	191	1	17	1	0	1	0	0	0	0	0	9	1	262	11
15018	Rural	ლაგოდეხის	15	18		1338	9	305	533	601	1	4	493	4	4	0	0	0	0	0	0	0	0	0	0	42	53
15019	Rural	ლაგოდეხის	15	19		1775	9	286	750	833	0	2	691	4	5	0	1	1	0	0	0	1	0	3	0	69	48
15020	Rural	ლაგოდეხის	15	20		1522	8	268	593	659	1	1	591	0	2	0	0	0	0	0	0	0	0	0	0	31	31
15021	Rural	ლაგოდეხის	15	21		1413	10	180	536	611	0	1	531	2	3	0	0	0	1	0	0	0	1	0	0	21	51
15022	Rural	ლაგოდეხის	15	22		1450	7	289	675	737	0	1	652	4	2	0	0	0	0	0	0	0	0	0	0	19	59
15023	Rural	ლაგოდეხის	15	23		500	4	98	181	189	0	1	118	0	2	0	0	0	0	0	0	0	0	1	0	55	12
15024	Rural	ლაგოდეხის	15	24		910	4	265	521	593	0	1	289	0	9	0	0	0	2	0	0	0	0	2	0	267	23
15025	Rural	ლაგოდეხის	15	25		1606	3	353	783	936	0	2	404	0	33	0	0	0	0	1	1	0	0	19	0	456	20
15026	Rural	ლაგოდეხის	15	26		1419	7	333	785	935	0	3	335	0	22	0	0	0	3	1	0	0	1	12	1	540	17
15027	Rural	ლაგოდეხის	15	27		902	8	166	433	552	0	0	246	0	17	0	0	0	8	0	0	0	0	8	1	245	27
15028	Rural	ლაგოდეხის	15	28		811	6	163	447	500	1	0	348	2	8	0	0	0	0	0	0	0	0	3	0	127	11
15029	Rural	ლაგოდეხის	15	29		1467	2	291	749	954	0	3	509	4	21	2	0	0	1	0	0	0	0	13	1	371	26
15030	Rural	ლაგოდეხის	15	30		1380	4	304	720	848	0	0	310	0	16	0	0	0	19	1	0	0	1	11	0	460	30
15031	Rural	ლაგოდეხის	15	31		444	4	167	263	286	0	1	159	1	13	0	0	0	2	1	0	0	0	4	0	102	3
15032	Rural	ლაგოდეხის	15	32		749	3	201	468	527	0	1	340	1	26	0	0	0	0	0	0	0	0	4	0	144	11
15033	Rural	ლაგოდეხის	15	33		533	9	180	332	369	0	2	119	0	13	0	0	0	1	0	0	0	0	8	0	218	8
15034	Rural	ლაგოდეხის	15	34		627	9	165	365	439	0	2	185	1	12	0	0	0	1	0	0	0	0	4	0	220	14
15035	Rural	ლაგოდეხის	15	35		950	10	249	400	434	0	0	382	2	2	1	0	0	1	0	0	0	0	0	0	16	29
16001	Small-Medium(5-15K)	ყვარლის	16	1		1358	5	401	782	908	0	0	409	0	22	0	0	0	2	0	0	0	0	13	1	434	25
16002	Small-Medium(5-15K)	ყვარლის	16	2		1387	6	297	689	894	2	1	324	0	14	1	0	0	3	2	0	0	0	11	0	502	19
16003	Small-Medium(5-15K)	ყვარლის	16	3		1292	8	339	681	814	0	2	378	3	22	0	0	1	3	0	0	0	1	9	0	376	18
16004	Small-Medium(5-15K)	ყვარლის	16	4		1268	10	277	658	795	2	1	380	0	16	0	0	0	11	0	0	0	0	9	0	351	25
16005	Small-Medium(5-15K)	ყვარლის	16	5		1451	10	313	715	851	3	1	399	3	29	2	0	0	11	1	0	0	0	5	0	374	23
16006	Rural	ყვარლის	16	6		730	4	270	547	572	0	0	472	1	7	0	0	0	2	0	0	1	0	2	0	64	23
16007	Rural	ყვარლის	16	7		662	0	282	466	515	1	1	242	4	14	0	0	0	4	1	0	0	0	6	0	229	13
16008	Rural	ყვარლის	16	8		1528	44	385	930	1105	2	3	550	0	14	0	0	0	8	0	0	1	0	10	0	489	28
16009	Rural	ყვარლის	16	9		1568	4	343	849	1061	4	1	387	2	12	0	1	1	10	0	1	0	0	5	1	589	46
16010	Rural	ყვარლის	16	10		1281	4	349	752	897	2	0	376	1	16	0	0	0	3	0	0	0	0	7	1	459	31
16011	Rural	ყვარლის	16	11		273	5	56	170	188	0	0	99	0	10	0	0	0	4	0	0	0	0	2	0	67	6
16012	Rural	ყვარლის	16	12		406	6	85	150	159	1	0	69	0	4	0	0	0	8	1	1	0	1	1	0	53	20
16013	Rural	ყვარლის	16	13		268	4	80	178	199	1	1	99	0	17	0	0	0	2	1	0	0	0	0	0	70	8
16014	Rural	ყვარლის	16	14		804	6	299	495	576	0	2	309	4	13	0	0	0	0	0	0	0	0	7	1	224	16
16015	Rural	ყვარლის	16	15		404	3	86	255	282	0	1	104	0	9	0	0	0	0	0	0	0	0	0	0	161	7
16016	Rural	ყვარლის	16	16		417	4	114	207	239	1	0	144	2	8	0	0	0	0	0	0	0	0	0	0	75	9
16017	Rural	ყვარლის	16	17		485	2	144	317	372	0	0	220	0	9	0	0	0	2	0	0	0	0	3	1	128	8
16018	Rural	ყვარლის	16	18		754	2	234	508	564	1	0	381	1	14	0	0	0	3	0	0	0	0	4	0	149	11
16019	Rural	ყვარლის	16	19		1402	2	362	858	1061	2	0	442	1	20	0	0	1	0	1	0	0	0	8	1	554	31
16020	Rural	ყვარლის	16	20		1276	5	394	851	1003	3	0	389	1	14	0	0	0	1	0	0	0	0	13	0	537	45
16021	Rural	ყვარლის	16	21		1587	5	299	770	965	3	1	400	3	17	1	0	0	10	0	0	1	0	7	1	494	27
16022	Rural	ყვარლის	16	22		1174	35	325	716	810	5	1	400	0	21	0	0	0	2	0	1	0	0	12	1	343	24
16023	Rural	ყვარლის	16	23		1209	8	360	774	888	4	1	344	0	18	0	0	0	2	0	0	0	0	13	0	475	31
16024	Rural	ყვარლის	16	24		1363	2	324	811	971	0	1	437	3	56	0	0	1	4	0	0	0	0	10	1	428	30
16025	Rural	ყვარლის	16	25		1214	43	344	756	879	1	1	472	1	10	1	0	0	6	0	0	0	0	10	1	352	22
16026	Rural	ყვარლის	16	26		495	1	142	316	370	2	0	239	0	6	0	0	0	3	0	0	0	0	6	0	107	7
16027	Rural	ყვარლის	16	27		777	0	228	509	579	2	1	291	2	6	0	0	1	0	0	0	0	0	8	0	240	28
16028	Rural	ყვარლის	16	28		297	4	110	219	243	0	0	82	0	3	0	1	0	8	0	0	0	0	0	0	142	7
16029	Small-Medium(5-15K)	ყვარლის	16	29		1348	15	319	735	875	1	3	404	1	21	1	0	0	6	0	0	0	0	8	0	409	21
16030	Rural	ყვარლის	16	30		1145	4	341	781	838	1	5	545	6	22	0	0	1	2	0	0	0	0	4	1	224	27
17001	Medium (15-40K)	თელავის	17	1		1579	6	390	906	1053	1	1	264	0	20	0	1	1	14	0	0	0	0	27	2	691	31
17002	Medium (15-40K)	თელავის	17	2		1302	7	290	730	847	0	1	234	5	12	0	1	0	8	0	0	0	0	16	1	551	18
17003	Medium (15-40K)	თელავის	17	3		1483	10	239	603	703	1	4	175	0	9	1	1	1	6	0	0	0	1	7	1	478	18
17004	Medium (15-40K)	თელავის	17	4		1423	9	338	700	885	3	1	255	1	24	0	0	0	13	0	0	0	0	7	0	561	20
17005	Medium (15-40K)	თელავის	17	5		1157	6	279	620	751	1	0	297	0	20	1	1	1	2	0	0	0	0	8	0	403	16
17006	Medium (15-40K)	თელავის	17	6		1145	8	285	538	686	5	2	293	0	26	0	0	0	3	0	0	0	0	15	1	323	18
17007	Medium (15-40K)	თელავის	17	7		1249	7	211	550	665	3	3	222	0	19	0	0	2	0	0	0	1	0	15	0	388	12
17008	Medium (15-40K)	თელავის	17	8		1545	6	311	648	802	1	4	280	1	28	0	1	2	2	0	0	0	1	12	0	455	15
17009	Medium (15-40K)	თელავის	17	9		1513	9	281	702	878	3	0	299	1	19	0	1	2	7	1	1	1	0	19	0	508	16
17010	Medium (15-40K)	თელავის	17	10		1001	10	238	521	642	4	0	218	1	16	0	0	0	3	0	0	1	0	11	1	362	25
17011	Medium (15-40K)	თელავის	17	11		959	8	245	558	622	5	0	288	1	21	0	0	0	1	0	1	0	0	12	0	281	12
17012	Medium (15-40K)	თელავის	17	12		1607	40	401	844	1026	4	2	389	2	29	0	1	1	10	0	0	0	0	21	2	547	18
17013	Medium (15-40K)	თელავის	17	13		1501	3	280	673	799	0	0	335	0	28	2	1	5	5	0	0	0	0	11	0	391	20
17014	Rural	თელავის	17	14		880	7	265	508	616	0	1	229	0	17	0	3	0	2	0	0	0	0	5	1	341	17
17015	Rural	თელავის	17	15		814	6	304	520	608	0	0	235	1	14	0	0	0	2	0	0	0	0	5	1	326	24
17016	Rural	თელავის	17	16		1045	1	263	606	778	2	2	390	0	44	0	2	1	1	0	0	0	0	10	3	310	13
17017	Rural	თელავის	17	17		1385	3	334	756	925	0	0	375	0	25	1	0	1	3	0	0	0	1	20	2	470	27
17018	Rural	თელავის	17	18		1065	10	295	581	720	0	1	380	0	15	0	0	2	1	0	0	0	0	8	2	291	20
17019	Rural	თელავის	17	19		277	1	92	152	187	0	0	106	0	4	0	0	0	0	0	0	0	0	2	0	70	5
17020	Rural	თელავის	17	20		848	8	234	508	599	0	0	310	0	15	0	0	1	3	0	1	0	0	6	1	250	12
17021	Rural	თელავის	17	21		876	8	269	484	594	0	0	251	4	18	0	0	0	2	0	0	2	0	15	3	278	21
17022	Rural	თელავის	17	22		452	6	141	279	337	0	0	171	2	9	0	2	0	0	0	0	0	0	5	0	138	10
17023	Rural	თელავის	17	23		1036	4	260	568	718	0	2	287	0	60	0	0	0	1	0	0	0	0	8	1	345	14
17024	Rural	თელავის	17	24		856	8	202	397	527	4	0	168	1	21	0	0	0	1	0	0	0	0	9	0	314	9
17025	Rural	თელავის	17	25		1133	8	240	543	674	2	0	283	0	24	0	0	1	9	0	0	0	0	8	1	320	13
17026	Rural	თელავის	17	26		902	8	205	415	526	2	4	188	1	14	0	0	0	3	1	0	0	0	8	2	288	15
17027	Rural	თელავის	17	27		632	7	185	352	395	0	0	145	0	10	0	0	0	4	0	1	0	0	41	0	187	7
17028	Rural	თელავის	17	28		1176	6	268	612	772	2	2	371	2	21	0	0	0	5	0	1	0	0	9	1	335	23
17029	Rural	თელავის	17	29		744	2	214	446	501	0	0	249	1	22	0	0	0	1	0	0	1	0	8	2	208	9
17030	Rural	თელავის	17	30		877	4	252	514	591	1	0	399	4	26	1	0	0	6	1	0	1	0	9	3	119	21
17031	Rural	თელავის	17	31		117	6	50	63	64	0	0	37	0	2	0	0	0	0	1	0	0	0	1	0	22	1
17032	Rural	თელავის	17	32		1528	2	305	717	895	0	3	555	1	67	0	0	0	12	0	0	0	1	6	1	230	19
17033	Rural	თელავის	17	33		484	4	138	249	288	1	0	159	1	22	0	0	0	4	0	0	0	0	4	0	92	5
17034	Rural	თელავის	17	34		112	11	60	83	87	0	0	49	0	7	0	0	0	0	0	0	0	0	2	0	29	0
17035	Rural	თელავის	17	35		1213	3	327	673	821	1	1	384	0	17	0	0	0	2	1	0	0	0	16	0	371	27
17036	Rural	თელავის	17	36		981	3	341	689	755	1	1	309	1	25	0	0	2	9	0	0	0	0	6	2	384	15
17037	Rural	თელავის	17	37		1438	12	253	566	681	1	3	495	1	3	1	0	0	0	0	0	0	0	3	0	131	40
17038	Rural	თელავის	17	38		1579	11	237	527	622	1	3	440	4	6	1	0	1	0	0	0	0	1	2	0	122	40
17039	Rural	თელავის	17	39		1672	12	198	453	566	2	1	370	2	3	0	0	0	0	0	0	1	0	1	0	109	77
17040	Rural	თელავის	17	40		1253	3	288	686	852	1	1	342	0	14	0	0	0	1	0	0	0	0	10	3	459	21
17041	Rural	თელავის	17	41		1105	6	359	690	780	1	0	289	0	29	0	0	0	1	0	0	0	0	11	1	428	20
17042	Rural	თელავის	17	42		1524	6	330	810	1069	0	0	485	4	30	0	0	1	1	0	1	1	1	8	0	521	16
17043	Rural	თელავის	17	43		1200	4	287	630	760	0	0	391	2	36	1	1	0	4	0	1	0	0	7	1	297	19
17044	Medium (15-40K)	თელავის	17	44		543	8	136	334	372	1	0	98	0	5	0	0	0	4	0	0	0	0	8	0	242	14
17045	Medium (15-40K)	თელავის	17	45		984	17	233	401	496	0	1	161	1	22	0	0	0	1	0	0	0	0	8	1	292	8
17046	Medium (15-40K)	თელავის	17	46		932	8	202	494	586	1	1	164	0	12	0	6	0	3	0	0	1	0	9	0	363	26
17047	Rural	თელავის	17	47		713	7	222	421	508	1	0	245	2	22	1	0	0	2	0	0	0	0	12	1	208	14
17048	Rural	თელავის	17	48		973	5	258	496	622	0	1	248	0	74	0	0	0	0	1	0	0	0	5	0	282	11
17049	Rural	თელავის	17	49		1474	7	317	693	883	0	3	416	2	29	0	2	0	3	0	0	0	0	11	3	403	11
17050	Rural	თელავის	17	50		1124	8	223	511	697	4	1	282	0	19	0	0	0	2	1	1	0	0	16	1	359	10
17051	Rural	თელავის	17	51		1089	4	304	612	766	1	0	333	0	10	0	0	0	4	0	0	0	0	7	0	395	13
17052	Rural	თელავის	17	52		920	8	254	537	635	0	0	208	0	19	0	0	0	1	1	0	0	0	4	3	389	10
17053	Rural	თელავის	17	53		904	5	223	511	640	1	0	344	1	24	0	0	0	0	1	1	0	0	15	2	232	19
17054	Rural	თელავის	17	54		1616	13	227	507	601	0	0	414	1	6	1	0	0	0	0	0	0	0	1	2	123	52
18001	Rural	ახმეტის	18	1		1554	3	456	930	1096	0	1	491	1	14	0	0	0	4	0	0	0	1	21	0	530	26
18002	Rural	ახმეტის	18	2		1585	5	424	807	970	0	2	383	0	10	0	0	0	2	0	1	1	0	14	0	534	23
18003	Rural	ახმეტის	18	3		1332	5	342	724	851	2	2	353	2	15	1	1	0	1	0	1	0	0	12	0	438	23
18004	Small-Medium(5-15K)	ახმეტის	18	4		1278	10	324	680	794	1	0	310	1	14	0	0	0	3	0	0	0	1	12	0	433	18
18005	Rural	ახმეტის	18	5		1114	4	138	457	611	1	0	154	0	2	0	0	0	2	0	0	0	0	2	0	409	34
18006	Rural	ახმეტის	18	6		1035	9	252	450	546	1	1	169	0	13	1	0	0	0	1	0	0	0	13	0	340	7
18007	Rural	ახმეტის	18	7		1473	4	292	566	714	0	1	273	1	22	0	0	0	2	0	0	0	0	12	0	391	9
18008	Rural	ახმეტის	18	8		312	6	103	170	195	0	0	82	0	4	0	0	0	0	0	0	0	0	3	0	98	8
18009	Rural	ახმეტის	18	9		1417	2	306	700	914	3	0	394	0	18	0	0	0	3	0	0	0	0	11	2	464	19
18010	Rural	ახმეტის	18	10		272	0	31	149	157	0	0	97	0	1	0	0	0	0	0	0	0	0	1	0	53	5
18011	Rural	ახმეტის	18	11		1480	4	341	690	871	3	0	445	1	18	0	0	0	4	0	0	1	0	24	0	348	23
18012	Rural	ახმეტის	18	12		1343	5	321	667	796	1	2	347	3	9	0	0	0	1	0	0	0	0	16	0	395	22
18013	Rural	ახმეტის	18	13		935	1	187	427	503	2	0	276	1	14	0	0	0	2	0	0	0	0	2	0	193	13
18014	Rural	ახმეტის	18	14		105	82	52	83	149	0	1	86	0	3	0	0	0	1	0	0	0	0	2	0	55	1
18015	Rural	ახმეტის	18	15		1101	1	320	638	789	3	2	480	3	16	1	3	0	0	0	0	0	0	10	0	247	23
18016	Rural	ახმეტის	18	16		452	4	144	274	310	0	3	162	0	5	0	0	1	0	0	0	0	0	5	0	123	11
18017	Rural	ახმეტის	18	17		994	3	243	553	632	1	0	302	0	5	1	0	0	0	0	0	0	0	5	0	303	15
18018	Rural	ახმეტის	18	18		1434	2	247	526	673	0	1	233	3	41	0	1	1	1	0	1	0	0	9	2	365	15
18019	Rural	ახმეტის	18	19		1268	7	262	500	640	1	2	228	1	21	0	0	0	4	0	0	0	0	6	0	359	18
18020	Rural	ახმეტის	18	20		1311	6	326	617	811	1	1	395	0	12	0	0	0	1	0	0	1	0	12	0	358	28
18021	Rural	ახმეტის	18	21		537	4	136	246	296	0	1	156	0	6	0	0	0	1	0	0	0	0	4	1	120	7
18022	Rural	ახმეტის	18	22		236	7	87	140	145	0	0	41	0	9	0	0	0	2	0	1	0	0	6	0	81	5
18023	Rural	ახმეტის	18	23		1313	3	218	605	746	1	1	170	1	6	0	1	1	2	0	0	0	0	3	0	532	28
18024	Rural	ახმეტის	18	24		752	5	204	394	472	0	2	211	1	20	0	0	0	0	0	0	0	0	3	0	226	9
18025	Small-Medium(5-15K)	ახმეტის	18	25		1581	3	369	832	997	1	1	444	0	15	0	0	0	4	0	0	0	1	24	0	475	28
18026	Rural	ახმეტის	18	26		1217	3	162	490	687	2	0	267	0	8	0	0	1	0	1	0	1	0	1	1	370	41
18027	Rural	ახმეტის	18	27		947	6	199	436	537	2	0	225	0	18	0	0	1	2	0	0	0	1	8	1	267	12
18028	Rural	ახმეტის	18	28		1547	4	299	753	975	1	2	401	3	26	1	0	0	6	0	0	0	0	17	1	491	26
18029	Rural	ახმეტის	18	29		897	5	207	450	616	3	2	302	0	16	0	0	0	0	0	0	0	0	17	1	262	13
19001	Small (<5K)	თიანეთის	19	1		1200	1200	262	565	696	0	1	248	0	3	0	0	1	0	0	2	0	1	9	0	417	14
19002	Small (<5K)	თიანეთის	19	2		1171	9	236	590	740	0	0	245	0	11	1	1	0	1	0	0	1	1	7	1	440	31
19003	Small (<5K)	თიანეთის	19	3		410	5	152	267	310	0	0	104	0	3	0	1	0	0	0	0	0	0	1	0	195	6
19004	Rural	თიანეთის	19	4		262	9	96	170	193	2	0	85	0	1	0	0	0	0	0	0	0	0	4	0	97	4
19005	Rural	თიანეთის	19	5		306	3	129	213	230	0	0	143	1	2	0	0	0	0	0	0	0	0	0	0	78	6
19006	Rural	თიანეთის	19	6		197	5	98	145	159	1	0	112	0	0	0	0	0	0	0	0	0	0	0	0	39	7
19007	Rural	თიანეთის	19	7		113	6	42	75	81	0	0	42	0	0	0	0	0	0	0	0	0	0	2	0	37	0
19008	Rural	თიანეთის	19	8		587	4	161	324	392	0	0	182	1	2	0	0	2	1	0	0	0	0	3	0	188	13
19009	Rural	თიანეთის	19	9		662	3	161	364	454	2	1	106	0	0	0	0	0	0	0	1	0	0	11	3	314	14
19010	Rural	თიანეთის	19	10		219	3	68	130	146	0	0	34	0	0	0	0	0	0	0	0	0	0	4	0	105	3
19011	Rural	თიანეთის	19	11		738	0	200	463	559	0	0	231	0	3	0	0	0	1	1	0	0	0	8	1	296	17
